id,from_stop,to_stop,distance_km,mean_travel_time,std_travel_time,p50_time,p90_time,p95_time,traffic_condition,lognormal_mu,lognormal_sigma
S043_S068,S043,S068,1.971,3.82,0.91,3.72,5.01,5.46,normal,1.3124,0.234
S068_S043,S068,S043,1.971,3.69,0.85,3.59,4.81,5.23,normal,1.2794,0.2275
S043_S069,S043,S069,10.341,29.01,5.7,28.46,36.53,39.2,heavy,3.3486,0.1946
S069_S043,S069,S043,10.341,29.41,5.91,28.84,37.21,40.0,heavy,3.3617,0.1989
S043_S071,S043,S071,11.79,17.5,5.61,16.66,24.88,27.87,normal,2.813,0.3129
S071_S043,S071,S043,11.79,17.93,5.2,17.23,24.79,27.48,normal,2.8464,0.2839
S043_S072,S043,S072,7.975,23.18,6.77,22.25,32.12,35.63,heavy,3.1023,0.2863
S072_S043,S072,S043,7.975,24.42,7.01,23.47,33.66,37.28,heavy,3.1556,0.2814
S043_S073,S043,S073,5.093,8.33,2.57,7.96,11.72,13.08,normal,2.074,0.3022
S073_S043,S073,S043,5.093,8.49,2.46,8.15,11.74,13.01,normal,2.0985,0.2842
S043_S074,S043,S074,12.455,27.28,7.73,26.24,37.48,41.46,heavy,3.2674,0.278
S074_S043,S074,S043,12.455,25.85,7.2,24.9,35.35,39.04,heavy,3.215,0.2733
S044_S045,S044,S045,16.267,30.65,9.46,29.29,43.12,48.11,normal,3.3771,0.3017
S045_S044,S045,S044,16.267,29.69,8.91,28.43,41.43,46.1,normal,3.3476,0.2937
S044_S048,S044,S048,7.525,19.68,3.02,19.45,23.66,25.01,normal,2.968,0.1527
S048_S044,S048,S044,7.525,19.23,2.82,19.03,22.94,24.18,normal,2.9459,0.1457
S044_S049,S044,S049,0.441,0.58,0.19,0.55,0.84,0.94,light,-0.5893,0.3205
S049_S044,S049,S044,0.441,0.61,0.19,0.59,0.86,0.96,light,-0.534,0.2967
S044_S050,S044,S050,13.408,33.14,6.47,32.52,41.68,44.71,normal,3.4819,0.1935
S050_S044,S050,S044,13.408,31.67,6.16,31.09,39.8,42.69,normal,3.4369,0.1927
S044_S053,S044,S053,13.384,37.63,8.32,36.74,48.62,52.63,heavy,3.604,0.2184
S053_S044,S053,S044,13.384,39.26,8.41,38.39,50.37,54.4,heavy,3.6477,0.2119
S044_S054,S044,S054,3.185,4.07,1.3,3.87,5.79,6.48,light,1.3544,0.3129
S054_S044,S054,S044,3.185,4.2,1.42,3.98,6.06,6.83,light,1.3821,0.3279
S044_S055,S044,S055,14.709,38.74,9.35,37.65,51.09,55.7,heavy,3.6284,0.238
S055_S044,S055,S044,14.709,41.68,9.88,40.55,54.73,59.57,heavy,3.7026,0.2338
S044_S058,S044,S058,13.099,31.03,9.98,29.54,44.17,49.5,heavy,3.3857,0.3138
S058_S044,S058,S044,13.099,32.64,9.07,31.45,44.61,49.25,heavy,3.4483,0.2727
S044_S059,S044,S059,6.158,15.33,4.23,14.77,20.91,23.07,normal,2.6928,0.2709
S059_S044,S059,S044,6.158,16.33,3.94,15.88,21.54,23.48,normal,2.765,0.2378
S044_S060,S044,S060,16.076,34.64,8.26,33.7,45.55,49.6,normal,3.5175,0.235
S060_S044,S060,S044,16.076,34.64,8.87,33.55,46.35,50.79,normal,3.5131,0.252
S044_S063,S044,S063,9.449,22.6,5.03,22.06,29.25,31.68,normal,3.0937,0.2201
S063_S044,S063,S044,9.449,21.24,4.73,20.73,27.49,29.78,normal,3.0315,0.2202
S044_S064,S044,S064,3.866,4.76,1.45,4.56,6.67,7.43,light,1.5168,0.2972
S064_S044,S064,S044,3.866,4.57,1.54,4.33,6.59,7.42,light,1.4658,0.3274
S044_S065,S044,S065,8.336,14.75,3.7,14.3,19.64,21.48,light,2.6606,0.2472
S065_S044,S065,S044,8.336,14.2,3.86,13.7,19.3,21.26,light,2.6173,0.2672
S044_S068,S044,S068,8.63,17.09,4.71,16.47,23.31,25.72,normal,2.8018,0.2708
S068_S044,S068,S044,8.63,16.14,4.95,15.43,22.67,25.27,normal,2.7361,0.3001
S044_S069,S044,S069,2.325,6.19,1.21,6.07,7.78,8.35,heavy,1.8036,0.1938
S069_S044,S069,S044,2.325,6.1,1.19,5.99,7.67,8.23,heavy,1.7899,0.193
S044_S070,S044,S070,8.907,17.14,5.49,16.33,24.38,27.31,normal,2.7927,0.3127
S070_S044,S070,S044,8.907,18.36,5.43,17.61,25.52,28.35,normal,2.8683,0.2896
S044_S073,S044,S073,13.125,21.05,6.18,20.2,29.21,32.42,normal,3.0058,0.2875
S073_S044,S073,S044,13.125,22.55,5.67,21.87,30.04,32.86,normal,3.0851,0.2475
S044_S074,S044,S074,4.399,9.33,3.23,8.81,13.57,15.33,normal,2.1763,0.3366
S074_S044,S074,S044,4.399,9.23,3.16,8.73,13.38,15.1,normal,2.1668,0.3331
S044_S075,S044,S075,11.758,41.88,14.01,39.71,60.29,67.86,heavy,3.6817,0.3257
S075_S044,S075,S044,11.758,44.57,12.77,42.85,61.42,68.01,heavy,3.7577,0.2808
S045_S047,S045,S047,4.434,7.68,2.25,7.37,10.65,11.81,normal,1.9977,0.2867
S047_S045,S047,S045,4.434,7.58,2.42,7.22,10.77,12.06,normal,1.9772,0.3117
S045_S049,S045,S049,15.848,26.4,8.57,25.11,37.68,42.27,normal,3.2233,0.3166
S049_S045,S049,S045,15.848,27.43,9.27,25.98,39.61,44.64,normal,3.2574,0.329
S045_S050,S045,S050,12.294,33.29,6.86,32.61,42.34,45.59,normal,3.4845,0.2038
S050_S045,S050,S045,12.294,33.88,6.37,33.29,42.29,45.25,normal,3.5054,0.1865
S045_S052,S045,S052,10.927,21.8,6.08,21.0,29.82,32.93,normal,3.0444,0.2736
S052_S045,S052,S045,10.927,22.23,6.22,21.41,30.44,33.63,normal,3.0638,0.2745
S045_S054,S045,S054,17.118,33.3,7.29,32.53,42.94,46.45,normal,3.4822,0.2165
S054_S045,S054,S045,17.118,32.79,6.85,32.1,41.84,45.1,normal,3.4688,0.2068
S045_S055,S045,S055,1.616,3.46,0.54,3.42,4.18,4.42,normal,1.2287,0.1564
S055_S045,S055,S045,1.616,3.4,0.57,3.35,4.15,4.4,normal,1.2093,0.1661
S045_S057,S045,S057,4.19,6.35,1.61,6.15,8.48,9.29,normal,1.817,0.2501
S057_S045,S057,S045,4.19,6.06,1.62,5.85,8.19,9.01,normal,1.767,0.2623
S045_S060,S045,S060,9.917,21.07,4.6,20.58,27.14,29.35,normal,3.0245,0.2156
S060_S045,S060,S045,9.917,19.46,4.95,18.86,26.0,28.48,normal,2.937,0.2506
S045_S062,S045,S062,7.276,13.31,2.69,13.05,16.86,18.12,normal,2.5687,0.1997
S062_S045,S062,S045,7.276,13.79,2.95,13.49,17.69,19.1,normal,2.6019,0.2113
S045_S064,S045,S064,12.503,30.99,5.02,30.59,37.6,39.86,normal,3.4206,0.1609
S064_S045,S064,S045,12.503,29.8,5.03,29.38,36.42,38.7,normal,3.3804,0.1675
S045_S065,S045,S065,12.139,40.17,12.1,38.46,56.13,62.47,heavy,3.6497,0.2948
S065_S045,S065,S045,12.139,39.84,12.28,38.07,56.02,62.49,heavy,3.6395,0.3012
S045_S067,S045,S067,5.996,16.28,3.54,15.9,20.96,22.66,normal,2.7665,0.2153
S067_S045,S067,S045,5.996,17.07,3.89,16.64,22.21,24.1,normal,2.812,0.2251
S045_S070,S045,S070,8.216,14.8,4.87,14.06,21.2,23.82,normal,2.6432,0.3205
S070_S045,S070,S045,8.216,14.44,4.66,13.75,20.58,23.06,normal,2.6209,0.3145
S045_S072,S045,S072,9.627,15.32,4.49,14.7,21.24,23.58,normal,2.6881,0.287
S072_S045,S072,S045,9.627,15.85,4.51,15.24,21.8,24.12,normal,2.7242,0.2789
S045_S075,S045,S075,9.933,22.11,4.77,21.62,28.41,30.69,normal,3.0734,0.2131
S075_S045,S075,S045,9.933,23.25,4.63,22.81,29.37,31.55,normal,3.127,0.1974
S046_S047,S046,S047,11.383,28.5,8.33,27.36,39.5,43.83,normal,3.3091,0.2864
S047_S046,S047,S046,11.383,26.6,7.6,25.57,36.63,40.56,normal,3.2416,0.2803
S046_S048,S046,S048,5.944,12.11,2.97,11.76,16.03,17.5,heavy,2.4645,0.2417
S048_S046,S048,S046,5.944,11.29,3.07,10.89,15.35,16.91,heavy,2.388,0.2675
S046_S051,S046,S051,12.416,24.79,6.49,23.98,33.36,36.63,normal,3.1772,0.2575
S051_S046,S051,S046,12.416,26.26,6.6,25.47,34.98,38.26,normal,3.2375,0.2474
S046_S052,S046,S052,7.287,17.0,5.94,16.05,24.79,28.04,heavy,2.7754,0.3393
S052_S046,S052,S046,7.287,17.63,5.84,16.73,25.3,28.45,heavy,2.8174,0.3226
S046_S053,S046,S053,0.124,0.4,0.1,0.39,0.53,0.58,heavy,-0.9539,0.2473
S053_S046,S053,S046,0.124,0.41,0.09,0.4,0.53,0.58,heavy,-0.9147,0.2222
S046_S056,S046,S056,3.466,4.9,1.58,4.66,6.98,7.82,light,1.5392,0.3147
S056_S046,S056,S046,3.466,5.05,1.57,4.82,7.11,7.94,light,1.5734,0.303
S046_S057,S046,S057,9.825,26.02,4.72,25.61,32.25,34.43,normal,3.2429,0.1799
S057_S046,S057,S046,9.825,27.78,4.36,27.45,33.52,35.47,normal,3.3122,0.156
S046_S058,S046,S058,1.424,2.19,0.38,2.16,2.69,2.86,normal,0.7688,0.1708
S058_S046,S058,S046,1.424,2.21,0.34,2.19,2.66,2.82,normal,0.783,0.1536
S046_S061,S046,S061,13.671,32.72,7.34,31.93,42.42,45.97,normal,3.4636,0.2215
S061_S046,S061,S046,13.671,31.69,7.32,30.88,41.36,44.93,normal,3.4302,0.2279
S046_S062,S046,S062,7.623,16.33,2.91,16.07,20.17,21.5,heavy,2.7771,0.177
S062_S046,S062,S046,7.623,15.15,3.14,14.83,19.3,20.79,heavy,2.6967,0.2053
S046_S063,S046,S063,5.674,11.55,2.23,11.34,14.5,15.54,heavy,2.4287,0.1914
S063_S046,S063,S046,5.674,10.63,2.25,10.4,13.61,14.68,heavy,2.342,0.2095
S046_S066,S046,S066,7.408,25.7,4.08,25.38,31.07,32.91,heavy,3.2339,0.1579
S066_S046,S066,S046,7.408,26.0,4.14,25.67,31.45,33.31,heavy,3.2455,0.1582
S046_S067,S046,S067,10.428,15.64,4.79,14.95,21.95,24.47,normal,2.705,0.2994
S067_S046,S067,S046,10.428,16.48,5.11,15.74,23.21,25.91,normal,2.7561,0.303
S046_S068,S046,S068,4.946,16.25,2.89,16.0,20.05,21.38,heavy,2.7724,0.1763
S068_S046,S068,S046,4.946,16.93,2.98,16.67,20.86,22.23,heavy,2.8136,0.1749
S046_S071,S046,S071,6.371,13.01,3.84,12.47,18.08,20.08,light,2.5236,0.2894
S071_S046,S071,S046,6.371,13.63,3.97,13.09,18.87,20.93,light,2.5716,0.2854
S046_S072,S046,S072,4.769,12.79,2.51,12.55,16.11,17.29,heavy,2.53,0.1947
S072_S046,S072,S046,4.769,12.46,2.29,12.26,15.48,16.54,heavy,2.5063,0.1819
S046_S073,S046,S073,2.498,4.23,1.01,4.12,5.57,6.06,normal,1.4152,0.2353
S073_S046,S073,S046,2.498,4.33,1.08,4.2,5.76,6.3,normal,1.4356,0.2465
S047_S048,S047,S048,13.356,22.17,5.86,21.43,29.91,32.87,normal,3.065,0.2599
S048_S047,S048,S047,13.356,21.49,6.03,20.69,29.45,32.55,normal,3.0298,0.2754
S047_S050,S047,S050,16.361,28.14,4.7,27.76,34.34,36.47,normal,3.3236,0.1659
S050_S047,S050,S047,16.361,28.33,4.94,27.91,34.85,37.11,normal,3.329,0.1732
S047_S052,S047,S052,6.766,13.32,3.39,12.91,17.79,19.49,heavy,2.5579,0.2504
S052_S047,S052,S047,6.766,13.33,3.06,12.99,17.37,18.86,heavy,2.5639,0.2268
S047_S053,S047,S053,11.261,25.94,6.65,25.13,34.72,38.05,heavy,3.2239,0.2523
S053_S047,S053,S047,11.261,25.0,6.26,24.26,33.27,36.39,heavy,3.1887,0.2465
S047_S055,S047,S055,5.288,11.1,3.53,10.58,15.74,17.62,heavy,2.3587,0.3102
S055_S047,S055,S047,5.288,10.36,3.55,9.8,15.02,16.96,heavy,2.2825,0.3332
S047_S056,S047,S056,14.833,31.33,8.39,30.26,42.41,46.66,normal,3.4099,0.2632
S056_S047,S056,S047,14.833,33.14,7.59,32.31,43.17,46.86,normal,3.4753,0.2261
S047_S057,S047,S057,2.82,5.5,1.28,5.36,7.2,7.82,normal,1.679,0.2299
S057_S047,S057,S047,2.82,5.4,1.18,5.28,6.96,7.52,normal,1.6632,0.2155
S047_S058,S047,S058,12.758,18.4,4.75,17.82,24.68,27.07,normal,2.8802,0.2542
S058_S047,S058,S047,12.758,17.36,4.52,16.79,23.33,25.6,normal,2.821,0.2563
S047_S060,S047,S060,14.304,36.07,7.62,35.29,46.14,49.78,normal,3.5637,0.2091
S060_S047,S060,S047,14.304,37.1,6.95,36.47,46.27,49.5,normal,3.5964,0.1857
S047_S062,S047,S062,3.805,4.71,0.88,4.63,5.86,6.27,light,1.5321,0.1847
S062_S047,S062,S047,3.805,4.56,0.81,4.49,5.62,5.99,light,1.5008,0.1757
S047_S063,S047,S063,15.403,37.19,12.22,35.33,53.27,59.83,normal,3.5648,0.3202
S063_S047,S063,S047,15.403,36.45,13.02,34.33,53.53,60.71,normal,3.5359,0.3466
S047_S065,S047,S065,15.308,37.61,7.17,36.95,47.07,50.4,normal,3.6095,0.1888
S065_S047,S065,S047,15.308,38.13,7.16,37.48,47.57,50.89,normal,3.6237,0.186
S047_S066,S047,S066,17.689,38.68,8.78,37.72,50.28,54.54,heavy,3.6301,0.2242
S066_S047,S066,S047,17.689,37.25,8.46,36.32,48.42,52.53,heavy,3.5924,0.2243
S047_S067,S047,S067,1.594,2.46,0.4,2.43,2.99,3.17,light,0.8867,0.162
S067_S047,S067,S047,1.594,2.42,0.38,2.39,2.92,3.09,light,0.8728,0.1558
S047_S068,S047,S068,11.382,17.19,3.5,16.85,21.82,23.48,normal,2.8241,0.2018
S068_S047,S068,S047,11.382,17.67,3.33,17.37,22.06,23.61,normal,2.8547,0.1866
S047_S070,S047,S070,8.623,15.63,4.8,14.95,21.96,24.49,normal,2.7044,0.3002
S070_S047,S070,S047,8.623,15.81,4.75,15.14,22.07,24.55,normal,2.7171,0.294
S047_S071,S047,S071,12.499,26.01,6.5,25.23,34.6,37.84,heavy,3.2281,0.2463
S071_S047,S071,S047,12.499,25.48,7.14,24.54,34.9,38.56,heavy,3.2002,0.2748
S047_S072,S047,S072,6.634,14.28,3.68,13.83,19.13,20.98,heavy,2.6265,0.2534
S072_S047,S072,S047,6.634,15.33,3.72,14.9,20.24,22.08,heavy,2.7013,0.239
S047_S073,S047,S073,13.833,36.35,11.36,34.69,51.31,57.32,normal,3.5465,0.3053
S073_S047,S073,S047,13.833,35.12,12.43,33.11,51.43,58.27,normal,3.4998,0.3436
S047_S075,S047,S075,13.792,37.6,12.66,35.63,54.23,61.09,normal,3.5732,0.3277
S075_S047,S075,S047,13.792,36.23,12.03,34.39,52.05,58.53,normal,3.5377,0.3233
S048_S049,S048,S049,7.446,12.55,4.39,11.84,18.31,20.72,normal,2.4719,0.3398
S049_S048,S049,S048,7.446,12.72,4.4,12.02,18.5,20.9,normal,2.4867,0.3361
S048_S052,S048,S052,12.011,31.46,9.37,30.15,43.81,48.7,normal,3.4061,0.2915
S052_S048,S052,S048,12.011,29.29,8.6,28.11,40.64,45.11,normal,3.336,0.2876
S048_S053,S048,S053,5.936,9.9,3.13,9.44,14.02,15.69,normal,2.2451,0.3086
S053_S048,S053,S048,5.936,10.5,2.95,10.11,14.39,15.91,normal,2.3135,0.2755
S048_S054,S048,S054,5.491,10.26,3.19,9.8,14.46,16.14,normal,2.2826,0.3033
S054_S048,S054,S048,5.491,10.49,3.49,9.95,15.08,16.96,normal,2.2974,0.3243
S048_S056,S048,S056,6.9,11.45,2.34,11.22,14.54,15.65,normal,2.4176,0.2025
S056_S048,S056,S048,6.9,11.16,2.32,10.93,14.23,15.33,normal,2.3912,0.206
S048_S057,S048,S057,10.842,19.14,2.93,18.92,23.0,24.3,normal,2.9401,0.1523
S057_S048,S057,S048,10.842,18.02,3.18,17.74,22.21,23.67,normal,2.876,0.1751
S048_S058,S048,S058,5.577,8.32,1.26,8.23,9.97,10.53,light,2.1077,0.15
S058_S048,S058,S048,5.577,8.55,1.23,8.46,10.17,10.72,light,2.1359,0.1435
S048_S059,S048,S059,13.659,20.54,5.97,19.72,28.41,31.51,normal,2.9817,0.2848
S059_S048,S059,S048,13.659,20.66,6.31,19.76,28.98,32.3,normal,2.9837,0.2987
S048_S062,S048,S062,10.4,24.08,3.99,23.76,29.33,31.14,heavy,3.1679,0.1644
S062_S048,S062,S048,10.4,25.59,4.24,25.25,31.17,33.09,heavy,3.2288,0.1644
S048_S063,S048,S063,3.022,7.92,1.38,7.8,9.74,10.38,heavy,2.0543,0.1734
S063_S048,S063,S048,3.022,8.33,1.34,8.23,10.1,10.71,heavy,2.1076,0.1602
S048_S064,S048,S064,7.289,14.55,4.42,13.93,20.38,22.7,light,2.6338,0.2969
S064_S048,S064,S048,7.289,13.68,4.3,13.05,19.35,21.63,light,2.5688,0.3072
S048_S066,S048,S066,11.844,27.48,4.17,27.17,32.97,34.83,normal,3.3021,0.151
S066_S048,S066,S048,11.844,25.37,3.99,25.06,30.62,32.41,normal,3.2213,0.1564
S048_S067,S048,S067,13.069,26.18,5.8,25.56,33.85,36.65,heavy,3.2412,0.2189
S067_S048,S067,S048,13.069,27.51,5.95,26.89,35.36,38.22,heavy,3.2917,0.2137
S048_S068,S048,S068,1.991,4.22,0.82,4.15,5.31,5.69,heavy,1.4224,0.1924
S068_S048,S068,S048,1.991,4.54,0.74,4.48,5.52,5.86,heavy,1.4998,0.1629
S048_S069,S048,S069,9.78,18.42,5.36,17.69,25.49,28.26,normal,2.8729,0.2849
S069_S048,S069,S048,9.78,16.97,5.88,16.03,24.68,27.89,normal,2.7747,0.3365
S048_S071,S048,S071,12.314,21.25,3.66,20.94,26.07,27.74,normal,3.0418,0.1709
S071_S048,S071,S048,12.314,21.49,3.65,21.18,26.3,27.96,normal,3.0531,0.1689
S048_S072,S048,S072,8.228,14.94,4.21,14.38,20.5,22.67,normal,2.666,0.2766
S072_S048,S072,S048,8.228,13.9,3.9,13.39,19.05,21.05,normal,2.5943,0.2752
S048_S073,S048,S073,5.689,14.65,2.96,14.36,18.56,19.95,normal,2.6645,0.1999
S073_S048,S073,S048,5.689,15.54,3.09,15.24,19.63,21.08,normal,2.7242,0.1971
S048_S074,S048,S074,11.892,35.05,11.2,33.38,49.79,55.75,heavy,3.508,0.3118
S074_S048,S074,S048,11.892,37.8,11.63,36.13,53.13,59.26,heavy,3.5872,0.3007
S049_S050,S049,S050,13.027,23.93,4.8,23.46,30.27,32.53,normal,3.1555,0.1986
S050_S049,S050,S049,13.027,25.4,4.32,25.04,31.1,33.07,normal,3.2205,0.169
S049_S053,S049,S053,13.258,26.05,7.41,25.05,35.83,39.65,normal,3.2209,0.2791
S053_S049,S053,S049,13.258,24.18,8.06,22.94,34.78,39.13,normal,3.1327,0.3248
S049_S054,S049,S054,3.416,6.69,2.33,6.31,9.75,11.03,normal,1.8427,0.339
S054_S049,S054,S049,3.416,6.28,2.34,5.89,9.35,10.66,normal,1.7727,0.3608
S049_S055,S049,S055,14.286,36.26,9.19,35.15,48.4,52.99,heavy,3.5596,0.2495
S055_S049,S055,S049,14.286,38.49,8.68,37.54,49.96,54.16,heavy,3.6255,0.2228
S049_S058,S049,S058,13.023,28.35,6.63,27.61,37.12,40.36,normal,3.3181,0.2309
S058_S049,S058,S049,13.023,27.52,6.49,26.78,36.09,39.28,normal,3.2878,0.2327
S049_S059,S049,S059,6.315,11.22,3.66,10.67,16.04,18.0,light,2.3675,0.3178
S059_S049,S059,S049,6.315,12.1,3.46,11.64,16.67,18.45,light,2.4543,0.2801
S049_S060,S049,S060,15.656,35.43,12.1,33.53,51.34,57.91,heavy,3.5125,0.3322
S060_S049,S060,S049,15.656,33.71,11.69,31.86,49.06,55.45,heavy,3.4612,0.3369
S049_S063,S049,S063,9.489,20.81,5.72,20.06,28.37,31.29,light,2.9989,0.2701
S063_S049,S063,S049,9.489,20.74,6.08,19.91,28.75,31.91,light,2.991,0.2869
S049_S064,S049,S064,3.428,6.08,1.67,5.86,8.28,9.14,normal,1.7678,0.2702
S064_S049,S064,S049,3.428,6.41,1.59,6.22,8.51,9.29,normal,1.8276,0.2442
S049_S065,S049,S065,7.951,12.88,4.4,12.19,18.67,21.06,light,2.5008,0.3324
S065_S049,S065,S049,7.951,13.55,4.42,12.88,19.36,21.73,light,2.5556,0.3181
S049_S068,S049,S068,8.462,25.64,4.22,25.3,31.2,33.1,heavy,3.2307,0.1635
S068_S049,S068,S049,8.462,26.72,4.33,26.38,32.42,34.36,heavy,3.2725,0.1608
S049_S069,S049,S069,2.562,3.89,0.65,3.84,4.75,5.04,light,1.345,0.166
S069_S049,S069,S049,2.562,4.15,0.63,4.1,4.99,5.27,light,1.4117,0.1519
S049_S070,S049,S070,8.552,12.89,3.72,12.39,17.8,19.72,normal,2.5165,0.2829
S070_S049,S070,S049,8.552,11.99,3.95,11.39,17.18,19.3,normal,2.4325,0.3208
S049_S073,S049,S073,13.085,33.99,9.25,32.8,46.2,50.91,normal,3.4904,0.2673
S073_S049,S073,S049,13.085,31.63,9.58,30.27,44.26,49.28,normal,3.4103,0.2962
S049_S074,S049,S074,4.573,11.16,2.33,10.93,14.24,15.35,heavy,2.3912,0.2068
S074_S049,S074,S049,4.573,10.99,2.39,10.74,14.14,15.29,heavy,2.3736,0.2148
S049_S075,S049,S075,11.342,22.52,7.27,21.43,32.09,35.97,normal,3.0647,0.3149
S075_S049,S075,S049,11.342,22.96,7.2,21.91,32.45,36.27,normal,3.087,0.3064
S050_S054,S050,S054,16.196,31.06,7.32,30.23,40.73,44.31,normal,3.409,0.2324
S054_S050,S054,S050,16.196,31.66,7.08,30.89,41.02,44.44,normal,3.4305,0.2211
S050_S055,S050,S055,11.09,16.33,5.01,15.61,22.92,25.56,normal,2.748,0.2997
S055_S050,S055,S050,11.09,16.37,5.09,15.63,23.09,25.78,normal,2.7495,0.304
S050_S057,S050,S057,14.549,36.13,5.51,35.72,43.38,45.84,normal,3.5757,0.1516
S057_S050,S057,S050,14.549,33.63,5.83,33.14,41.31,43.98,normal,3.5007,0.172
S050_S059,S050,S059,13.659,31.68,8.38,30.62,42.75,46.98,normal,3.4217,0.2602
S059_S050,S059,S050,13.659,31.72,8.14,30.73,42.47,46.55,normal,3.4251,0.2525
S050_S060,S050,S060,4.077,7.73,2.12,7.46,10.53,11.61,normal,2.0094,0.2692
S060_S050,S060,S050,4.077,7.42,2.25,7.1,10.38,11.55,normal,1.9597,0.2963
S050_S062,S050,S062,17.655,45.64,9.69,44.64,58.44,63.06,normal,3.7987,0.21
S062_S050,S062,S050,17.655,45.74,9.98,44.68,58.92,63.73,normal,3.7996,0.2158
S050_S064,S050,S064,10.54,21.69,5.79,20.96,29.33,32.26,normal,3.0425,0.2622
S064_S050,S064,S050,10.54,22.65,5.38,22.03,29.75,32.39,normal,3.0926,0.2342
S050_S065,S050,S065,5.078,10.81,2.36,10.56,13.94,15.07,normal,2.3575,0.216
S065_S050,S065,S050,5.078,11.63,2.37,11.39,14.76,15.88,normal,2.433,0.2019
S050_S067,S050,S067,17.711,40.81,7.3,40.17,50.43,53.79,heavy,3.6931,0.1775
S067_S050,S067,S050,17.711,40.85,7.79,40.13,51.14,54.77,heavy,3.6922,0.189
S050_S069,S050,S069,13.541,28.0,6.56,27.26,36.67,39.88,heavy,3.3054,0.2313
S069_S050,S069,S050,13.541,30.13,6.75,29.41,39.05,42.31,heavy,3.3812,0.2212
S050_S070,S050,S070,12.609,39.24,6.42,38.73,47.71,50.61,heavy,3.6566,0.1626
S070_S050,S070,S050,12.609,40.3,6.67,39.76,49.09,52.11,heavy,3.6828,0.1645
S050_S074,S050,S074,13.435,19.36,5.23,18.69,26.26,28.91,normal,2.928,0.2652
S074_S050,S074,S050,13.435,20.45,5.3,19.8,27.44,30.1,normal,2.9856,0.2547
S050_S075,S050,S075,2.818,5.89,1.24,5.76,7.52,8.11,normal,1.7514,0.2077
S075_S050,S075,S050,2.818,5.57,1.22,5.44,7.19,7.78,normal,1.6938,0.2173
S051_S052,S051,S052,11.509,24.67,3.91,24.37,29.82,31.58,heavy,3.1933,0.1575
S052_S051,S052,S051,11.509,26.33,4.02,26.03,31.62,33.41,heavy,3.2592,0.1517
S051_S053,S051,S053,12.459,28.14,6.85,27.34,37.18,40.56,heavy,3.3084,0.2398
S053_S051,S053,S051,12.459,26.96,7.17,26.06,36.43,40.05,heavy,3.2604,0.2613
S051_S056,S051,S056,11.93,17.44,3.77,17.04,22.42,24.23,normal,2.8357,0.2138
S056_S051,S056,S051,11.93,17.09,3.7,16.7,21.97,23.74,normal,2.8156,0.2138
S051_S058,S051,S058,12.644,26.59,4.02,26.29,31.88,33.67,heavy,3.2691,0.1505
S058_S051,S058,S051,12.644,24.77,3.65,24.51,29.57,31.18,heavy,3.1991,0.1464
S051_S061,S051,S061,4.616,11.4,2.37,11.16,14.53,15.65,normal,2.412,0.2059
S061_S051,S061,S051,4.616,11.63,2.57,11.36,15.02,16.26,normal,2.4302,0.218
S051_S062,S051,S062,15.272,42.37,14.62,40.05,61.56,69.54,heavy,3.6901,0.3354
S062_S051,S062,S051,15.272,40.32,13.67,38.19,58.28,65.69,heavy,3.6425,0.3298
S051_S063,S051,S063,16.873,25.5,7.49,24.46,35.37,39.27,normal,3.1971,0.2877
S063_S051,S063,S051,16.873,26.91,7.11,26.02,36.3,39.89,normal,3.2589,0.2597
S051_S066,S051,S066,8.209,19.0,3.52,18.68,23.65,25.28,normal,2.9277,0.1837
S066_S051,S066,S051,8.209,20.25,3.18,20.01,24.44,25.87,normal,2.996,0.1562
S051_S067,S051,S067,16.662,37.97,8.57,37.03,49.29,53.44,heavy,3.6118,0.223
S067_S051,S067,S051,16.662,36.98,8.08,36.13,47.65,51.53,heavy,3.5872,0.2158
S051_S068,S051,S068,17.358,33.46,7.49,32.66,43.36,46.99,normal,3.486,0.2212
S068_S051,S068,S051,17.358,34.32,8.15,33.39,45.1,49.1,normal,3.5084,0.2343
S051_S071,S051,S071,6.503,12.68,4.43,11.97,18.5,20.92,heavy,2.4824,0.3395
S071_S051,S071,S051,6.503,13.45,4.05,12.88,18.78,20.9,heavy,2.5555,0.2944
S051_S072,S051,S072,13.752,44.76,14.99,42.44,64.46,72.56,heavy,3.7481,0.326
S072_S051,S072,S051,13.752,42.55,14.62,40.24,61.76,69.72,heavy,3.6949,0.3341
S051_S073,S051,S073,12.765,25.98,7.01,25.08,35.23,38.79,normal,3.222,0.2652
S073_S051,S073,S051,12.765,24.91,6.37,24.14,33.33,36.52,normal,3.1837,0.2518
S052_S053,S052,S053,7.199,12.59,2.36,12.37,15.71,16.8,normal,2.5153,0.1862
S053_S052,S053,S052,7.199,13.17,2.28,12.98,16.18,17.22,normal,2.5631,0.172
S052_S055,S052,S055,11.259,39.54,12.22,37.78,55.64,62.09,heavy,3.6317,0.3021
S055_S052,S055,S052,11.259,41.76,13.37,39.77,59.36,66.48,heavy,3.6832,0.3123
S052_S056,S052,S056,10.174,20.75,3.98,20.38,26.0,27.86,heavy,3.0145,0.1901
S056_S052,S056,S052,10.174,21.7,4.21,21.3,27.26,29.23,heavy,3.0586,0.1924
S052_S057,S052,S057,7.23,17.07,3.13,16.79,21.21,22.66,heavy,2.821,0.182
S057_S052,S057,S052,7.23,17.76,3.22,17.48,22.01,23.5,heavy,2.8608,0.18
